# This file is part of tsunami_lab.
# @author Alexander Breuer, alex.breuer AT uni-jena.de
#
# This file contains a collection of middle state water heights $h^*$ for the homogenous
# shallow water equations and given initial values $\begin{bmatrix}h \\  hu \end{bmatrix}_l$ and
# $\begin{bmatrix} h \\ hu \end{bmatrix}_r$ in a Riemann problem.
#
hLeft,hRight,huLeft,huRight,hStar
653.071947611783,653.071947611783,-7.628500681821941,7.628500681821941,652.9766442268481
2564.600993766794,2564.600993766794,169.3971789497051,-169.3971789497051,2565.66908160659
3857.651073458682,3857.651073458682,-97.47976203390856,97.47976203390856,3857.149996558971
8970.002501082306,8970.002501082306,454.5219667862714,-454.5219667862714,8971.534796970427
168.3517494679358,168.3517494679358,4.107095228400408,-4.107095228400408,168.4528274609498
470.048985508235,470.048985508235,-40.21103550754131,40.21103550754131,469.4570118351327
1845.97809182112,1845.97809182112,44.93769042077662,-44.93769042077662,1846.312042716475
7090.388332949326,7090.388332949326,-440.8390873521298,440.8390873521298,7088.716915300087
7992.703618549656,7992.703618549656,-367.7860734227309,367.7860734227309,7991.39022136915
7075.429155337879,7075.429155337879,-125.8321613550972,125.8321613550972,7074.951545317276
4925.539645345212,4925.539645345212,-222.0239299340134,222.0239299340134,4924.529657592351
5975.078130443747,5975.078130443747,-88.17516486071354,88.17516486071354,5974.713935959208
3236.812159653706,3236.812159653706,-66.71961123092628,66.71961123092628,3236.437749433264
8134.379531671008,8134.379531671008,-479.6168363471839,479.6168363471839,8132.6817765937
2064.055629200484,2064.055629200484,186.8985546188163,-186.8985546188163,2065.369279617064
7501.748058649336,7501.748058649336,-545.0778587325698,545.0778587325698,7499.738902372237
2004.592354118197,2004.592354118197,-121.5148871242173,121.5148871242173,2003.725921061106
4025.057247463945,4025.057247463945,359.6113389014307,-359.6113389014307,4026.867176919007
6833.731538850408,6833.731538850408,-364.3886650751503,364.3886650751503,6832.324263637884
8522.52427415849,8522.52427415849,416.4992187175303,-416.4992187175303,8523.964776315928
886.2367733209725,886.2367733209725,29.93587094243883,-29.93587094243883,886.5578596661551
10151.78296089144,10151.78296089144,-921.3802825427479,921.3802825427479,10148.86350430625
8473.209588439579,8473.209588439579,-391.3317234333579,391.3317234333579,8471.852309268337
5317.325000739852,5317.325000739852,317.5899441992241,-317.5899441992241,5318.715638526997
4760.983363069379,4760.983363069379,-190.8419153531256,190.8419153531256,4760.100342556641
4880.318895021774,4880.318895021774,-423.6531385035665,423.6531385035665,4878.382879894169
3346.355282836856,3346.355282836856,-267.0128232066825,267.0128232066825,3344.881736580716
5554.54004272805,5554.54004272805,72.99974042078868,-72.99974042078868,5554.852772244812
5579.257795451955,5579.257795451955,2.22428931343198,-2.22428931343198,5579.267303004673
8931.047458004068,8931.047458004068,528.717508432387,-528.717508432387,8932.833779822644
8682.043566617958,8682.043566617958,-850.3378742119463,850.3378742119463,8679.130102994781
7037.986936105694,7037.986936105694,-442.9909479003484,442.9909479003484,7036.301120340238
4135.650286798113,4135.650286798113,-309.5494828102405,309.5494828102405,4134.113607193758
8864.993345819499,8864.993345819499,-132.155543246661,132.155543246661,8864.545213584124
5820.153906456446,5820.153906456446,181.4311879255038,-181.4311879255038,5820.913225635286
3831.092152370296,3831.092152370296,57.97230133643102,-57.97230133643102,3831.391195075259
10256.81406172476,10256.81406172476,-209.6863670615375,209.6863670615375,10256.15302977191
9568.023329937863,9568.023329937863,425.4756121507909,-425.4756121507909,9569.412146264232
6009.457733479466,6009.457733479466,-282.0582514845398,282.0582514845398,6008.296109216995
6799.395364391408,6799.395364391408,537.1017880764938,-537.1017880764938,6801.475157572057
6412.389307596666,6412.389307596666,511.3700106299758,-511.3700106299758,6414.42834563344
2269.26906352287,2269.26906352287,-27.7919728847881,27.7919728847881,2269.082797790113
3290.613665642876,3290.613665642876,5.693065862014933,-5.693065862014933,3290.645352145103
5143.995735857643,5143.995735857643,514.3427166624278,-514.3427166624278,5146.285633696293
2517.722173990853,2517.722173990853,8.458159185673079,-8.458159185673079,2517.775993504549
9222.484942611734,9222.484942611734,906.0033072437349,-906.0033072437349,9225.497301812069
2127.510334940879,2127.510334940879,-180.5005837914972,180.5005837914972,2126.261098911084
2467.843613561512,2467.843613561512,57.68480255095299,-57.68480255095299,2468.214366326622
1864.743998996059,1864.743998996059,59.3047211516025,-59.3047211516025,1865.182500091247
2486.877125050214,2486.877125050214,96.76090351238521,-96.76090351238521,2487.496659257067
4759.23672646689,4759.23672646689,-158.2288051054926,158.2288051054926,4758.504465836951
3398.270277082459,3398.270277082459,201.5733321119563,-201.5733321119563,3399.374368107427
10086.17583069373,10086.17583069373,-252.6660325647502,252.6660325647502,10085.37259972739
4699.255335493046,4699.255335493046,207.842596576692,-207.842596576692,4700.223408024512
2018.848664715938,2018.848664715938,-113.4427142435196,113.4427142435196,2018.042642766749
9884.114820890471,9884.114820890471,471.1106578875253,-471.1106578875253,9885.627811221158
10701.89153678352,10701.89153678352,-78.65440470434976,78.65440470434976,10701.64878870024
4793.876716456426,4793.876716456426,-415.8929992577497,415.8929992577497,4791.95910666587
1213.85527764166,1213.85527764166,-106.513965024706,106.513965024706,1212.879386721068
2818.940673447507,2818.940673447507,-59.01896928487438,59.01896928487438,2818.585777958407
4464.546879087407,4464.546879087407,26.78452253532024,-26.78452253532024,4464.67486548757
6498.149816396095,6498.149816396095,503.7640970697653,-503.7640970697653,6500.145221970289
2864.238921010175,2864.238921010175,-88.45368474227428,88.45368474227428,2863.711257817093
6584.955065320492,6584.955065320492,-571.9982198179425,571.9982198179425,6582.704733003755
7768.709969677119,7768.709969677119,-367.9770324250301,367.9770324250301,7767.377083311124
2422.239575670314,2422.239575670314,118.104506102035,-118.104506102035,2423.005803202921
1282.653000297968,1282.653000297968,69.63876332777608,-69.63876332777608,1283.273890052627
3240.690563163785,3240.690563163785,146.175221972109,-146.175221972109,3241.510438721524
3482.115391936412,3482.115391936412,235.4217667500908,-235.4217667500908,3483.38927698612
4633.273516353916,4633.273516353916,83.25923075939959,-83.25923075939959,4633.664054150924
5547.436043353394,5547.436043353394,514.4429248933703,-514.4429248933703,5549.641505942156
934.1890516145504,934.1890516145504,48.50209947003118,-48.50209947003118,934.6957709959235
2867.193449609887,2867.193449609887,-171.928506503885,171.928506503885,2866.168397208082
8749.582724513857,8749.582724513857,-849.2020941326184,849.2020941326184,8746.684400653363
319.273091811324,319.273091811324,-31.40812487434811,31.40812487434811,318.7121272109232
10145.97376551868,10145.97376551868,-691.4155454506782,691.4155454506782,10143.78230164605
7977.504014970113,7977.504014970113,587.6612998228748,-587.6612998228748,7979.604829238219
5337.175820856495,5337.175820856495,-402.2656205449647,402.2656205449647,5335.417950291185
6319.329241559024,6319.329241559024,-295.6131722995626,295.6131722995626,6318.142015590731
2591.948541844329,2591.948541844329,-21.0295111977622,21.0295111977622,2591.816662748004
5012.105750209388,5012.105750209388,428.5400600295141,-428.5400600295141,5014.038557995892
10519.91611463095,10519.91611463095,-388.7272139077306,388.7272139077306,10518.70609667586
5972.858865785748,5972.858865785748,-209.7937287670645,209.7937287670645,5971.992201067422
5692.466679872109,5692.466679872109,-372.9043499552162,372.9043499552162,5690.888768528934
2529.805486017206,2529.805486017206,-227.3407357911492,227.3407357911492,2528.36258262938
5340.330056839984,5340.330056839984,341.4614174675088,-341.4614174675088,5341.822003895812
6816.708343121211,6816.708343121211,-144.7776352933077,144.7776352933077,6816.14849438596
7418.297512876562,7418.297512876562,-134.0005503106574,134.0005503106574,7417.80079168957
4320.312700748043,4320.312700748043,223.2856364314597,-223.2856364314597,4321.397366544698
4013.610512051317,4013.610512051317,-365.5484637929235,365.5484637929235,4011.768497701581
10791.82742053452,10791.82742053452,-550.183095525732,550.183095525732,10790.13655827499
412.321635934628,412.321635934628,-18.58812033239365,18.58812033239365,412.0294186226225
9668.790153595639,9668.790153595639,-195.2126134381097,195.2126134381097,9668.156312801697
9975.932018303407,9975.932018303407,327.473974820742,-327.473974820742,9976.978850181806
8696.816451171271,8696.816451171271,498.7518305292562,-498.7518305292562,8698.524070893733
1078.334219754838,1078.334219754838,68.27423397920008,-68.27423397920008,1078.99813471557
2860.518941419832,2860.518941419832,205.6726617300715,-205.6726617300715,2861.746850588917
3663.202762913626,3663.202762913626,-122.9240592182542,122.9240592182542,3662.554348454343
7424.768412894663,7424.768412894663,-72.16761528565173,72.16761528565173,7424.501012228632
1491.669919332703,1491.669919332703,118.3826738111562,-118.3826738111562,1492.648706986776
7878.067967008348,7878.067967008348,185.1722102260246,-185.1722102260246,7878.734068834795
1166.259814335898,1166.259814335898,60.67481257702123,-60.67481257702123,1166.827135623492
7141.091519506677,7141.091519506677,632.3599098378028,-632.3599098378028,7143.480891917434
5397.961909910748,5397.961909910748,-515.415918084394,515.415918084394,5395.722346505549
8509.681972855218,8509.681972855218,568.7921004097282,-568.7921004097282,8511.650708942097
7810.450007370782,7810.450007370782,-116.2250761292222,116.2250761292222,7810.030130965572
9871.439682956643,9871.439682956643,777.9156904445346,-777.9156904445346,9873.939655683531
9731.646514805212,9731.646514805212,-728.9720005228453,728.9720005228453,9729.287357727038
3650.163025051671,3650.163025051671,-64.29385965870448,64.29385965870448,3649.823267782697
